t_abel,num-closed
19.79591836734694,23
18.117913832199545,19
17.029478458049887,17
10.634920634920634,17
9.637188208616779,20
10.453514739229027,17
20.70294784580499,23
20.11337868480726,17
11.700680272108844,19
11.11111111111111,22
10.793650793650794,18
10.680272108843537,20
14.875283446712018,25
23.60544217687075,22
21.97278911564626,16
13.968253968253968,16
10.884353741496598,17
11.927437641723357,18
20.090702947845802,23
9.251700680272108,23
12.290249433106576,17
14.03628117913832,18
18.730158730158728,20
13.310657596371883,17
10.793650793650794,24
10.839002267573695,22
11.950113378684808,16
9.614512471655328,22
10.38548752834467,16
10.045351473922901,24
14.217687074829932,20
9.863945578231291,23
15.668934240362812,17
19.206349206349206,23
9.909297052154194,20
14.149659863945578,21
15.306122448979592,18
10.612244897959185,25
10.362811791383221,17
11.927437641723357,23
22.426303854875282,25
16.825396825396826,18
19.229024943310655,18
9.342403628117914,20
11.859410430839002,22
20.090702947845802,22
11.47392290249433,17
11.26984126984127,17
16.825396825396826,18
12.244897959183673,21
10.226757369614512,21
17.800453514739228,17
15.96371882086168,17
13.696145124716553,22
11.315192743764172,22
9.024943310657596,20
9.863945578231291,16
19.43310657596372,18
18.34467120181406,18
21.67800453514739,25
8.458049886621316,25
10.589569160997733,23
10.317460317460318,23
13.310657596371883,21
10.612244897959185,20
13.832199546485262,16
19.115646258503403,20
16.50793650793651,24
10.204081632653061,18
22.53968253968254,24
10.975056689342402,17
14.285714285714285,23
24.625850340136054,24
9.795918367346939,18
21.45124716553288,20
12.675736961451246,24
18.68480725623583,16
9.977324263038549,20
11.83673469387755,21
16.485260770975056,23
10.362811791383221,23
10.52154195011338,25
11.97278911564626,17
10.861678004535149,24
13.673469387755102,22
18.049886621315192,17
16.666666666666668,19
16.50793650793651,23
11.587301587301587,21
13.401360544217688,24
11.768707482993197,21
11.587301587301587,25
18.54875283446712,23
13.46938775510204,22
14.217687074829932,25
17.687074829931973,19
22.312925170068027,19
12.154195011337867,25
10.38548752834467,22
20.068027210884352,25
10.430839002267573,18
12.244897959183673,21
10.408163265306122,21
30.52154195011338,23
15.78231292517007,24
15.827664399092972,16
17.27891156462585,17
9.47845804988662,22
10.408163265306122,24
15.192743764172336,17
9.614512471655328,21
12.517006802721088,24
12.653061224489797,19
14.71655328798186,25
10.952380952380953,16
22.585034013605444,19
13.968253968253968,22
11.179138321995465,25
21.383219954648524,16
17.64172335600907,16
20.498866213151928,16
13.537414965986395,21
10.136054421768707,22
20.340136054421766,19
11.201814058956916,25
13.061224489795919,19
11.065759637188208,22
16.89342403628118,16
10.702947845804989,22
9.909297052154194,21
16.984126984126984,17
17.66439909297052,25
10.839002267573695,20
11.065759637188208,24
14.489795918367347,18
19.274376417233558,17
23.6734693877551,23
12.879818594104309,17
14.37641723356009,19
16.961451247165535,22
17.3015873015873,20
18.662131519274375,23
13.015873015873016,23
12.426303854875282,23
10.816326530612244,16
12.040816326530612,21
13.605442176870747,20
13.46938775510204,23
19.682539682539684,23
11.678004535147393,20
11.927437641723357,22
11.519274376417235,17
15.4421768707483,18
15.96371882086168,24
10.612244897959185,20
17.98185941043084,25
18.88888888888889,17
10.680272108843537,19
10.158730158730158,17
12.426303854875282,18
11.179138321995465,19
9.251700680272108,17
9.705215419501133,23
13.922902494331067,18
19.954648526077097,18
13.356009070294784,20
12.131519274376418,25
16.3265306122449,22
10.272108843537415,22
8.458049886621316,25
9.795918367346939,20
11.020408163265307,18
19.365079365079367,18
10.72562358276644,19
14.081632653061225,17
20.657596371882086,17
16.643990929705218,25
13.242630385487528,16
10.18140589569161,20
10.136054421768707,25
24.05895691609977,25
9.795918367346939,19
22.290249433106577,20
12.063492063492065,19
13.083900226757368,21
20.77097505668934,24
10.453514739229027,20
9.886621315192743,20
9.909297052154194,24
12.403628117913831,21
10.476190476190476,19
23.401360544217688,20
13.537414965986395,19
18.1859410430839,25
9.727891156462585,21
12.675736961451246,25
10.362811791383221,20
14.19501133786848,16
24.71655328798186,25
10.113378684807257,18
9.909297052154194,20
13.401360544217688,19
14.489795918367347,25
10.226757369614512,21
9.773242630385488,24
20.884353741496597,21
10.861678004535149,22
12.01814058956916,19
19.342403628117914,20
13.786848072562359,17
9.705215419501133,18
9.81859410430839,24
13.854875283446711,24
12.517006802721088,18
10.612244897959185,17
10.839002267573695,20
13.560090702947846,22
18.163265306122447,21
12.426303854875282,21
15.873015873015872,25
13.741496598639456,19
10.18140589569161,20
15.578231292517007,18
34.12698412698413,25
13.129251700680273,25
9.81859410430839,23
19.115646258503403,23
18.54875283446712,17
21.22448979591837,24
9.909297052154194,24
18.20861678004535,18
19.410430839002267,19
19.387755102040817,22
18.32199546485261,16
10.068027210884354,17
11.678004535147393,22
11.859410430839002,20
9.931972789115648,23
16.077097505668934,23
10.294784580498865,20
13.673469387755102,22
19.387755102040817,22
21.065759637188208,16
23.356009070294785,19
9.047619047619047,18
19.65986394557823,24
24.489795918367346,24
19.274376417233558,23
24.965986394557824,17
12.199546485260772,18
10.861678004535149,23
21.360544217687075,22
11.700680272108844,20
16.71201814058957,23
10.52154195011338,22
7.052154195011338,16
21.79138321995465,18
10.430839002267573,19
14.399092970521542,21
10.544217687074829,23
13.741496598639456,17
20.929705215419503,17
10.839002267573695,25
10.680272108843537,20
9.251700680272108,19
10.090702947845806,19
11.156462585034014,16
17.188208616780045,17
14.19501133786848,24
14.603174603174605,23
11.47392290249433,17
11.26984126984127,21
11.8140589569161,18
22.698412698412696,18
10.90702947845805,22
12.92517006802721,16
9.047619047619047,20
10.408163265306122,17
14.784580498866212,19
17.392290249433106,19
20.816326530612244,16
11.609977324263038,21
10.929705215419501,25
8.979591836734693,23
20.884353741496597,24
15.986394557823129,20
20.74829931972789,24
19.79591836734694,21
16.122448979591837,20
11.26984126984127,23
12.35827664399093,16
23.741496598639454,20
10.362811791383221,21
11.79138321995465,20
13.650793650793652,22
11.26984126984127,19
10.0,19
11.133786848072562,19
11.587301587301587,23
12.108843537414966,22
12.222222222222223,20
10.408163265306122,24
16.643990929705218,18
10.113378684807257,25
20.58956916099773,25
16.848072562358276,18
19.569160997732425,21
12.517006802721088,21
9.229024943310657,21
23.6734693877551,21
17.77777777777778,25
13.219954648526077,25
9.523809523809526,16
9.977324263038549,18
13.333333333333334,24
12.630385487528345,20
9.705215419501133,20
13.968253968253968,22
19.319727891156464,23
19.024943310657594,20
14.535147392290249,24
13.764172335600906,18
12.040816326530612,23
11.8140589569161,17
10.0,17
21.201814058956916,21
10.56689342403628,20
10.997732426303855,22
14.875283446712018,23
10.816326530612244,16
11.950113378684808,18
17.687074829931973,21
12.879818594104309,18
11.768707482993197,22
10.430839002267573,16
10.52154195011338,20
21.156462585034014,21
15.668934240362812,17
11.859410430839002,16
10.090702947845806,24
10.476190476190476,23
14.285714285714285,17
10.52154195011338,18
9.909297052154194,24
13.197278911564625,25
13.650793650793652,20
21.292517006802722,16
9.773242630385488,18
19.65986394557823,24
19.229024943310655,22
9.841269841269842,19
10.294784580498865,17
14.807256235827664,16
10.793650793650794,24
19.682539682539684,24
10.362811791383221,25
12.698412698412698,16
12.244897959183673,21
10.657596371882086,23
11.133786848072562,17
10.317460317460318,23
11.179138321995465,17
13.764172335600906,18
12.811791383219955,16
16.71201814058957,21
10.317460317460318,22
13.854875283446711,23
15.396825396825397,25
19.63718820861678,24
10.748299319727892,24
15.10204081632653,19
11.83673469387755,22
10.476190476190476,16
21.26984126984127,24
12.222222222222223,18
9.659863945578232,20
11.315192743764172,21
13.129251700680273,23
10.702947845804989,21
15.124716553287982,16
10.589569160997733,25
9.727891156462585,19
16.281179138321995,24
11.020408163265307,19
9.682539682539684,21
12.7437641723356,22
10.929705215419501,22
9.750566893424036,21
10.249433106575964,24
11.179138321995465,19
10.975056689342402,25
13.99092970521542,16
10.18140589569161,16
10.657596371882086,21
10.657596371882086,23
11.564625850340136,21
12.585034013605442,23
13.741496598639456,24
15.827664399092972,16
10.430839002267573,19
12.086167800453515,23
20.657596371882086,16
18.95691609977324,25
9.81859410430839,17
10.793650793650794,23
10.634920634920634,24
10.136054421768707,18
18.775510204081634,19
10.158730158730158,19
20.975056689342406,16
18.503401360544217,22
12.653061224489797,19
26.73469387755102,16
22.90249433106576,19
19.09297052154195,18
10.249433106575964,24
14.399092970521542,17
10.90702947845805,23
19.274376417233558,16
12.585034013605442,23
17.64172335600907,16
14.94331065759637,22
10.226757369614512,19
9.841269841269842,24
12.879818594104309,21
21.564625850340136,21
9.954648526077097,21
10.680272108843537,17
10.18140589569161,25
9.977324263038549,19
15.827664399092972,25
11.201814058956916,24
19.115646258503403,24
15.623582766439908,20
14.94331065759637,22
12.471655328798187,19
19.47845804988662,22
19.29705215419501,24
14.217687074829932,20
14.03628117913832,24
15.034013605442176,16
19.45578231292517,25
14.829931972789115,19
15.46485260770975,25
14.71655328798186,21
19.909297052154194,20
22.267573696145124,21
9.1156462585034,18
11.043083900226758,23
31.179138321995463,25
24.557823129251698,16
19.0702947845805,21
10.294784580498865,25
17.687074829931973,19
9.931972789115648,17
13.083900226757368,19
12.494331065759637,19
11.26984126984127,19
10.272108843537415,25
10.839002267573695,22
28.57142857142857,21
14.126984126984127,16
8.707482993197278,20
16.099773242630384,23
9.773242630385488,18
8.798185941043084,21
10.226757369614512,19
10.997732426303855,20
13.310657596371883,17
17.66439909297052,19
19.591836734693878,17
10.38548752834467,21
9.523809523809526,16
15.328798185941043,23
10.18140589569161,18
12.35827664399093,18
15.578231292517007,23
22.131519274376416,20
10.680272108843537,20
9.931972789115648,18
11.768707482993197,18
10.680272108843537,23
16.62131519274376,21
9.863945578231291,16
27.165532879818596,17
10.204081632653061,24
20.612244897959183,16
9.206349206349206,17
17.324263038548754,19
19.954648526077097,22
13.854875283446711,19
10.861678004535149,20
9.501133786848072,20
14.489795918367347,16
24.285714285714285,17
13.356009070294784,19
13.378684807256235,24
14.353741496598639,18
10.929705215419501,19
12.698412698412698,23
21.65532879818594,23
10.136054421768707,25
10.929705215419501,16
21.088435374149658,23
10.045351473922901,22
19.750566893424036,18
9.319727891156463,23
14.467120181405896,19
10.204081632653061,18
14.94331065759637,24
9.070294784580499,19
12.92517006802721,16
21.67800453514739,20
11.45124716553288,20
21.99546485260771,19
11.020408163265307,25
10.634920634920634,16
11.496598639455781,24
10.680272108843537,18
10.204081632653061,21
15.941043083900226,16
13.356009070294784,17
15.827664399092972,25
10.816326530612244,16
22.7437641723356,23
14.19501133786848,19
11.26984126984127,18
11.292517006802722,20
10.748299319727892,18
13.197278911564625,21
12.675736961451246,19
28.07256235827664,23
10.884353741496598,16
23.650793650793652,17
12.811791383219955,21
15.532879818594106,18
16.62131519274376,24
11.678004535147393,19
9.070294784580499,25
12.312925170068027,16
13.696145124716553,22
18.68480725623583,22
18.049886621315192,19
8.798185941043084,23
10.680272108843537,17
13.741496598639456,24
9.750566893424036,16
9.954648526077097,18
12.131519274376418,25
15.487528344671201,25
12.35827664399093,19
25.736961451247165,21
12.811791383219955,16
11.133786848072562,23
13.832199546485262,21
21.746031746031747,21
18.97959183673469,23
11.065759637188208,21
11.83673469387755,16
18.775510204081634,16
13.718820861678005,19
10.997732426303855,25
11.360544217687075,25
12.380952380952381,18
18.54875283446712,16
10.929705215419501,24
13.401360544217688,22
21.04308390022676,22
12.131519274376418,23
15.170068027210885,21
14.126984126984127,16
13.605442176870747,23
11.904761904761903,18
10.929705215419501,25
9.795918367346939,20
17.66439909297052,19
18.571428571428573,17
13.333333333333334,16
19.04761904761905,18
16.870748299319725,24
20.56689342403628,21
17.77777777777778,20
19.45578231292517,20
15.918367346938776,21
14.489795918367347,24
18.20861678004535,18
15.10204081632653,19
13.741496598639456,16
11.08843537414966,20
8.843537414965986,25
10.294784580498865,18
12.675736961451246,16
11.337868480725623,22
14.920634920634921,23
12.970521541950113,16
13.560090702947846,21
13.401360544217688,18
14.467120181405896,23
13.287981859410431,18
12.01814058956916,18
14.058956916099774,19
11.179138321995465,22
14.399092970521542,23
18.39002267573696,20
12.267573696145124,25
9.002267573696146,21
19.002267573696145,17
9.183673469387756,24
11.26984126984127,17
13.129251700680273,24
21.22448979591837,24
10.816326530612244,25
13.424036281179138,20
10.634920634920634,25
20.884353741496597,24
12.312925170068027,24
14.739229024943311,17
20.68027210884354,24
9.81859410430839,17
11.292517006802722,16
13.854875283446711,22
10.657596371882086,21
20.340136054421766,20
10.136054421768707,22
10.430839002267573,19
12.040816326530612,18
13.560090702947846,18
10.793650793650794,21
12.879818594104309,17
15.306122448979592,23
9.637188208616779,18
9.863945578231291,22
10.90702947845805,20
21.088435374149658,25
11.224489795918366,17
9.546485260770975,23
12.993197278911566,22
9.229024943310657,16
26.349206349206348,22
8.798185941043084,19
11.292517006802722,24
11.020408163265307,21
11.224489795918366,22
9.637188208616779,19
20.11337868480726,19
20.11337868480726,17
14.988662131519275,24
15.736961451247165,25
10.249433106575964,23
9.773242630385488,20
12.199546485260772,17
13.333333333333334,23
11.927437641723357,22
13.038548752834467,17
10.770975056689343,18
22.35827664399093,17
20.56689342403628,23
11.678004535147393,18
32.90249433106576,21
14.648526077097506,25
11.541950113378686,24
10.113378684807257,20
23.922902494331066,24
13.10657596371882,25
11.428571428571429,20
15.510204081632654,19
10.158730158730158,16
18.117913832199545,22
16.16780045351474,22
10.022675736961451,21
8.91156462585034,19
14.89795918367347,25
13.968253968253968,24
9.682539682539684,17
9.637188208616779,21
10.770975056689343,18
10.113378684807257,17
15.850340136054422,25
18.32199546485261,19
19.523809523809522,20
10.793650793650794,23
19.569160997732425,22
10.657596371882086,17
12.154195011337867,18
14.263038548752835,25
10.022675736961451,20
24.240362811791382,18
8.526077097505668,25
24.308390022675734,21
11.700680272108844,19
10.952380952380953,25
19.229024943310655,20
10.022675736961451,21
18.86621315192744,22
14.126984126984127,18
16.19047619047619,24
13.537414965986395,25
22.131519274376416,25
14.535147392290249,19
10.56689342403628,20
10.18140589569161,23
17.98185941043084,18
10.56689342403628,16
13.673469387755102,20
10.793650793650794,18
9.682539682539684,17
19.09297052154195,17
9.81859410430839,19
13.696145124716553,16
10.453514739229027,23
14.353741496598639,19
12.562358276643991,22
18.276643990929706,21
11.224489795918366,25
10.38548752834467,23
11.79138321995465,24
11.043083900226758,16
10.158730158730158,22
15.96371882086168,20
21.60997732426304,23
18.34467120181406,16
17.233560090702948,22
9.954648526077097,18
9.297052154195011,17
10.929705215419501,16
15.170068027210885,21
19.591836734693878,22
15.192743764172336,22
11.08843537414966,23
10.045351473922901,17
10.702947845804989,25
14.399092970521542,16
13.242630385487528,19
15.238095238095237,18
28.95691609977324,24
14.33106575963719,16
10.748299319727892,22
10.294784580498865,18
11.156462585034014,21
12.90249433106576,19
16.55328798185941,24
21.11111111111111,24
10.272108843537415,17
9.750566893424036,24
9.886621315192743,16
17.460317460317462,22
13.560090702947846,21
9.1156462585034,24
16.3265306122449,23
20.20408163265306,20
18.503401360544217,19
21.22448979591837,18
14.03628117913832,22
9.229024943310657,19
23.49206349206349,17
19.138321995464853,16
17.006802721088437,24
11.564625850340136,23
13.650793650793652,20
8.956916099773242,21
14.512471655328799,22
14.965986394557822,18
19.002267573696145,25
11.383219954648528,21
17.77777777777778,16
11.11111111111111,20
13.696145124716553,19
10.929705215419501,23
9.297052154195011,21
17.84580498866213,16
20.408163265306122,24
13.673469387755102,19
23.49206349206349,24
11.08843537414966,20
9.795918367346939,23
12.92517006802721,25
19.183673469387756,21
13.356009070294784,18
13.786848072562359,22
14.512471655328799,21
11.043083900226758,17
10.249433106575964,24
14.535147392290249,19
18.39002267573696,16
11.26984126984127,18
19.09297052154195,19
18.88888888888889,17
7.505668934240363,22
15.374149659863946,21
25.011337868480727,25
10.861678004535149,18
16.099773242630384,19
12.222222222222223,25
14.94331065759637,23
18.571428571428573,16
10.634920634920634,22
23.03854875283447,19
13.174603174603174,18
9.750566893424036,24
21.22448979591837,16
9.365079365079364,21
11.292517006802722,17
13.174603174603174,19
14.263038548752835,24
9.410430839002268,22
19.09297052154195,23
9.977324263038549,21
9.81859410430839,25
18.072562358276645,19
10.975056689342402,18
12.312925170068027,25
16.303854875283445,21
14.648526077097506,23
11.11111111111111,21
13.310657596371883,16
14.104308390022675,18
17.709750566893426,24
18.571428571428573,20
15.578231292517007,24
9.365079365079364,19
10.136054421768707,20
16.689342403628117,16
18.299319727891156,21
9.614512471655328,23
13.696145124716553,25
22.267573696145124,21
18.820861678004537,18
10.226757369614512,18
10.839002267573695,22
10.18140589569161,18
11.11111111111111,21
12.834467120181404,17
10.657596371882086,24
9.795918367346939,19
10.72562358276644,20
16.598639455782312,19
9.546485260770975,25
12.426303854875282,21
12.517006802721088,22
10.634920634920634,20
9.977324263038549,24
16.3265306122449,18
22.766439909297056,21
20.839002267573694,25
11.315192743764172,16
10.476190476190476,21
16.439909297052154,20
18.480725623582764,25
9.659863945578232,19
21.04308390022676,16
12.721088435374151,21
10.975056689342402,19
9.977324263038549,23
14.603174603174605,17
15.895691609977325,18
10.839002267573695,18
9.863945578231291,22
16.00907029478458,21
9.387755102040817,20
16.575963718820862,19
20.0,17
22.7437641723356,16
10.952380952380953,24
11.292517006802722,18
20.249433106575964,19
13.129251700680273,23
16.462585034013607,23
11.201814058956916,23
9.43310657596372,20
17.142857142857142,22
10.975056689342402,20
12.675736961451246,23
13.650793650793652,17
11.224489795918366,24
10.952380952380953,22
12.766439909297052,16
17.505668934240365,18
12.335600907029479,21
10.589569160997733,24
11.564625850340136,19
25.124716553287982,24
10.72562358276644,17
18.1859410430839,18
19.682539682539684,22
20.13605442176871,16
11.247165532879817,23
10.430839002267573,17
9.863945578231291,21
15.80498866213152,25
13.44671201814059,24
11.11111111111111,23
12.947845804988662,16
18.095238095238095,20
10.90702947845805,19
12.35827664399093,25
10.226757369614512,21
9.138321995464853,16
23.06122448979592,22
10.408163265306122,24
10.090702947845806,16
15.011337868480727,22
10.975056689342402,21
10.748299319727892,17
11.133786848072562,23
18.934240362811792,24
9.863945578231291,25
19.773242630385486,16
10.249433106575964,16
21.020408163265305,23
11.26984126984127,24
22.19954648526077,19
14.489795918367347,17
10.997732426303855,16
9.705215419501133,18
14.739229024943311,24
9.682539682539684,19
16.00907029478458,18
13.514739229024944,23
8.616780045351474,17
10.022675736961451,19
10.498866213151928,24
15.600907029478458,18
9.047619047619047,22
11.315192743764172,16
16.91609977324263,20
18.97959183673469,23
12.517006802721088,23
20.18140589569161,22
17.86848072562358,16
10.884353741496598,18
10.0,19
18.571428571428573,23
19.841269841269842,17
8.843537414965986,17
15.011337868480727,20
11.904761904761903,21
13.424036281179138,16
10.52154195011338,19
11.201814058956916,24
10.657596371882086,16
11.927437641723357,23
11.995464852607709,19
20.20408163265306,24
14.17233560090703,22
17.84580498866213,21
18.20861678004535,25
12.040816326530612,25
9.841269841269842,21
9.682539682539684,23
10.793650793650794,24
16.349206349206348,20
14.71655328798186,20
14.648526077097506,25
19.138321995464853,19
20.20408163265306,23
16.3718820861678,23
10.068027210884354,18
14.739229024943311,18
13.44671201814059,24
8.88888888888889,16
12.90249433106576,17
9.591836734693878,16
12.35827664399093,25
10.430839002267573,20
19.024943310657594,22
9.841269841269842,18
16.575963718820862,18
11.020408163265307,17
21.31519274376417,17
16.62131519274376,19
16.00907029478458,19
11.428571428571429,18
20.997732426303855,21
10.748299319727892,19
12.517006802721088,19
10.362811791383221,25
11.179138321995465,20
35.238095238095234,20
10.294784580498865,16
14.421768707482993,21
23.650793650793652,22
9.863945578231291,18
8.571428571428571,25
10.272108843537415,24
11.45124716553288,17
22.267573696145124,22
13.628117913832199,25
11.63265306122449,20
17.551020408163264,20
20.36281179138322,25
9.909297052154194,19
17.43764172335601,21
19.04761904761905,20
10.657596371882086,17
11.360544217687075,22
11.26984126984127,17
10.544217687074829,22
14.467120181405896,25
16.099773242630384,18
13.10657596371882,18
9.637188208616779,23
11.47392290249433,20
23.197278911564624,16
17.142857142857142,20
15.124716553287982,24
18.639455782312925,18
13.197278911564625,16
11.020408163265307,25
10.272108843537415,21
11.950113378684808,16
10.702947845804989,25
21.04308390022676,22
10.272108843537415,23
9.45578231292517,21
11.26984126984127,21
14.89795918367347,19
24.263038548752835,25
11.043083900226758,24
19.274376417233558,22
10.56689342403628,17
15.918367346938776,19
10.045351473922901,21
11.292517006802722,18
12.947845804988662,16
9.659863945578232,17
19.25170068027211,25
18.934240362811792,19
10.884353741496598,17
18.299319727891156,25
11.11111111111111,18
18.75283446712018,21
10.272108843537415,21
14.217687074829932,25
11.26984126984127,20
13.378684807256235,24
10.022675736961451,20
10.929705215419501,22
13.968253968253968,19
10.34013605442177,17
14.94331065759637,25
19.886621315192745,24
15.374149659863946,20
11.201814058956916,16
14.829931972789115,20
10.18140589569161,19
10.52154195011338,20
15.147392290249433,25
21.519274376417233,17
11.043083900226758,23
13.628117913832199,17
15.056689342403628,18
16.16780045351474,22
10.090702947845806,16
10.612244897959185,23
24.399092970521544,20
10.997732426303855,22
12.131519274376418,20
12.154195011337867,17
20.612244897959183,22
18.072562358276645,16
12.403628117913831,18
14.467120181405896,24
19.61451247165533,23
19.365079365079367,17
10.72562358276644,16
13.605442176870747,22
10.453514739229027,17
13.038548752834467,23
20.952380952380953,19
20.54421768707483,22
11.26984126984127,19
13.26530612244898,22
18.54875283446712,16
11.927437641723357,24
10.861678004535149,21
13.44671201814059,20
12.290249433106576,22
18.1859410430839,25
18.88888888888889,17
14.126984126984127,22
10.612244897959185,24
15.918367346938776,25
11.043083900226758,21
11.26984126984127,23
14.33106575963719,20
14.263038548752835,24
19.319727891156464,25
10.090702947845806,23
17.27891156462585,21
11.043083900226758,23
14.852607709750568,17
12.063492063492065,22
14.807256235827664,16
23.333333333333336,24
8.344671201814059,18
10.544217687074829,22
24.263038548752835,17
8.639455782312925,20
21.45124716553288,18
16.780045351473923,25
13.26530612244898,22
10.408163265306122,16
10.612244897959185,23
22.494331065759635,17
10.816326530612244,25
9.09297052154195,24
13.015873015873016,17
13.10657596371882,23
22.063492063492063,23
10.453514739229027,20
10.34013605442177,16
10.38548752834467,24
10.839002267573695,16
13.80952380952381,22
19.97732426303855,19
9.591836734693878,22
14.603174603174605,24
13.197278911564625,18
10.816326530612244,20
12.154195011337867,20
10.612244897959185,17
16.122448979591837,18
14.807256235827664,24
12.222222222222223,16
19.79591836734694,19
16.643990929705218,22
9.909297052154194,24
10.158730158730158,16
17.006802721088437,23
11.678004535147393,17
18.117913832199545,25
13.605442176870747,23
11.428571428571429,18
12.857142857142858,18
9.43310657596372,20
20.249433106575964,16
20.929705215419503,22
14.625850340136054,16
12.267573696145124,21
12.199546485260772,20
12.653061224489797,17
21.60997732426304,17
21.201814058956916,23
15.96371882086168,19
11.292517006802722,16
11.383219954648528,22
17.551020408163264,24
10.52154195011338,24
19.319727891156464,16
24.263038548752835,19
17.346938775510203,18
21.13378684807256,17
22.01814058956916,23
9.705215419501133,17
13.628117913832199,21
14.03628117913832,16
17.77777777777778,16
19.61451247165533,22
10.748299319727892,20
9.024943310657596,18
12.222222222222223,16
11.247165532879817,19
21.541950113378686,18
9.002267573696146,24
15.714285714285715,19
13.99092970521542,21
18.571428571428573,23
8.616780045351474,22
11.043083900226758,16
9.183673469387756,24
13.764172335600906,19
20.36281179138322,21
9.886621315192743,19
13.083900226757368,24
25.510204081632654,16
11.927437641723357,19
10.476190476190476,25
10.38548752834467,23
13.945578231292517,21
10.839002267573695,24
15.056689342403628,19
11.47392290249433,24
17.324263038548754,18
9.909297052154194,16
13.605442176870747,17
15.056689342403628,20
11.224489795918366,19
11.315192743764172,22
16.575963718820862,21
14.01360544217687,21
16.643990929705218,24
22.35827664399093,24
8.843537414965986,25
12.222222222222223,24
16.643990929705218,16
21.67800453514739,21
7.551020408163265,21
7.596371882086168,21
17.732426303854876,21
14.512471655328799,16
10.929705215419501,24
15.918367346938776,25
21.8140589569161,24
9.727891156462585,24
9.977324263038549,21
20.249433106575964,25
16.757369614512474,19
14.149659863945578,22
18.68480725623583,20
11.315192743764172,17
16.417233560090704,17
11.768707482993197,23
18.34467120181406,21
14.5578231292517,20
10.544217687074829,18
15.328798185941043,24
19.160997732426303,20
16.689342403628117,21
11.26984126984127,16
11.45124716553288,22
12.01814058956916,16
11.79138321995465,22
10.272108843537415,24
18.2312925170068,20
10.634920634920634,18
12.92517006802721,23
22.675736961451246,21
10.884353741496598,18
13.174603174603174,17
16.00907029478458,23
10.793650793650794,17
20.272108843537413,20
9.909297052154194,16
15.238095238095237,22
19.206349206349206,18
12.7437641723356,24
10.997732426303855,19
13.900226757369614,24
12.766439909297052,25
12.721088435374151,21
17.84580498866213,17
12.448979591836736,23
11.201814058956916,23
11.859410430839002,20
15.691609977324262,23
10.634920634920634,17
