rir1,rir2,num-closed,power_loss,mrstft_loss,edc_loss,esr_loss
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_111_mic_2_sweep_3.wav,1,0.0003741145774256438,1.3494755029678345,0.014380249847884085,1.1631094217300415
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_93_mic_2_sweep_4.wav,1,0.0003663167299237102,1.798272728919983,0.056648976573366046,1.0547986030578613
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_129_mic_2_sweep_1.wav,1,0.000377676566131413,1.3633136749267578,0.012685886535217633,1.2468841075897217
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_131_mic_2_sweep_1.wav,1,0.00036778923822566867,1.3496700525283813,0.01431283837974174,1.2414512634277344
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_116_mic_2_sweep_4.wav,1,0.0003598102193791419,1.3454970121383667,0.013922388818187855,1.1599456071853638
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_117_mic_2_sweep_1.wav,1,0.00035816599847748876,1.3490232229232788,0.017087221465602858,1.18002188205719
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_90_mic_2_sweep_2.wav,1,0.0003584961814340204,1.7951246500015259,0.056034233640411435,0.9756225347518921
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_134_mic_2_sweep_2.wav,1,0.0003704994451254606,1.3607782125473022,0.014162407719322223,1.2543668746948242
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_109_mic_2_sweep_1.wav,1,0.0003783779393415898,1.336488127708435,0.014370040502106678,1.140945553779602
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_122_mic_2_sweep_1.wav,1,0.00036032183561474085,1.3471908569335938,0.012932927788576033,1.1669163703918457
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_126_mic_2_sweep_1.wav,1,0.0003652867744676769,1.3427534103393555,0.015382481871809978,1.1849009990692139
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_87_mic_2_sweep_2.wav,1,0.0003693705948535353,1.7886600494384766,0.05742408707415201,0.8550204038619995
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_91_mic_2_sweep_4.wav,1,0.0003619852941483259,1.7972278594970703,0.05499936086044613,1.0165560245513916
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_106_mic_2_sweep_3.wav,1,0.00036393626942299306,1.3432527780532837,0.014154178436188398,1.132454752922058
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_107_mic_2_sweep_3.wav,1,0.00035752393887378275,1.3563047647476196,0.02712367067622062,1.1750907897949219
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_113_mic_2_sweep_3.wav,1,0.0003564310318324715,1.343912124633789,0.015198264511521578,1.1662213802337646
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_105_mic_2_sweep_3.wav,1,0.0003571657871361822,1.3493542671203613,0.013032189422754836,1.1460877656936646
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_137_mic_2_sweep_2.wav,1,0.0003714053309522569,1.3537405729293823,0.013754907905232282,1.260610818862915
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_119_mic_2_sweep_3.wav,1,0.0003636829205788672,1.3423242568969727,0.011968708503643314,1.1635318994522095
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_89_mic_2_sweep_3.wav,1,0.00036772096063941717,1.796994686126709,0.05263044281219061,0.951029360294342
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_132_mic_2_sweep_2.wav,1,0.0003684178227558732,1.3809266090393066,0.015326297990889547,1.2416703701019287
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_141_mic_2_sweep_4.wav,1,0.00035804451908916235,1.351688265800476,0.01386529966136458,1.2185289859771729
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_133_mic_2_sweep_2.wav,1,0.0003697057254612446,1.3610448837280273,0.014206864454926124,1.1998167037963867
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_139_mic_2_sweep_1.wav,1,0.00038597313687205315,1.3633781671524048,0.013381579908533768,1.2435343265533447
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_110_mic_2_sweep_3.wav,1,0.00037005782360211015,1.3501319885253906,0.01418911041347567,1.1737608909606934
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_118_mic_2_sweep_2.wav,1,0.00036428519524633884,1.3499559164047241,0.014122930618392841,1.1997015476226807
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_108_mic_2_sweep_1.wav,1,0.00036119637661613524,1.3428573608398438,0.011955978118370849,1.1523433923721313
